budget,popularity,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western,Other_language,de_language,en_language,es_language,fr_language,ja_language,Columbia Pictures,Dune Entertainment,New Line Cinema,Other_company,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Canada,France,Germany,Other_country,United Kingdom,United States of America,year,month,day,weekday,day_of_year,gdp
150000000,81.781591,413106170,105.0,5.9,1971,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2009,5,20,2,140,14478067
150000000,5.954333999999999,373062864,107.0,6.2,4021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2009,4,28,1,118,14478067
150000000,165.125366,1274219009,102.0,7.3,5295,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,11,27,2,331,16880683
170000000,99.499595,644571402,112.0,6.8,4755,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,10,29,1,302,16880683
150000000,434.278564,378858340,120.0,7.2,9427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2015,5,13,2,133,18295019
150000000,86.493424,449326618,115.0,6.6,6525,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,4,21,3,111,15599732
150000000,41.845878000000006,309979994,98.0,6.3,1750,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,11,21,4,326,14769862
150000000,26.710398,292817841,88.0,5.1,510,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2009,7,21,1,202,14478067
150000000,44.927635,301000000,99.0,5.5,1431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2012,3,27,1,87,16253970
150000000,50.306728,245527149,113.0,5.7,2320,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2012,5,8,1,129,16253970
150000000,114.52223700000002,682330139,131.0,7.1,3224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,7,23,3,204,18295019
150000000,29.332905,287594577,91.0,5.7,1171,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,10,28,6,301,14474228
150000000,51.247321,665692281,91.0,6.7,1880,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,5,25,2,145,15599732
150000000,33.769336,318502923,103.0,4.7,1151,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,6,30,2,181,15048971
150000000,63.079003,397850012,126.0,6.5,2028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2006,5,3,2,123,13815583
150000000,12.362599,38992758,88.0,5.5,199,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,3,9,2,68,15599732
149000000,22.550135,64459316,85.0,6.0,874,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2006,10,22,6,295,13815583
140000000,54.159392,431971116,133.0,5.8,1092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2002,11,17,6,321,10929108
144000000,66.21806,229147509,116.0,5.3,2142,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,7,14,3,196,18804913
140000000,91.332849,441818803,88.0,6.0,3114,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,7,3,2,184,10929108
70000000,35.60166500000001,195735876,115.0,5.5,841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2007,11,5,0,309,14474228
145000000,56.747978,521170825,95.0,6.7,1603,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2016,1,23,5,23,18804913
145000000,77.77476999999998,694713380,133.0,6.8,3972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2011,12,7,2,341,15599732
145000000,61.788035,306941670,97.0,7.1,1922,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,11,21,2,326,16253970
100000000,25.159168,202026112,90.0,5.9,627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,12,21,2,355,13039197
140000000,101.599427,268031828,150.0,5.6,1921,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2014,12,3,2,337,17608138
139000000,82.502566,821708551,121.0,6.8,5265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,5,1,2,121,10929108
145000000,100.21391,609123048,102.0,7.6,3106,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6,12,3,163,17608138
130000000,64.798873,185258983,163.0,7.0,2811,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2009,3,5,3,64,14478067
140000000,74.50624599999998,370569774,124.0,6.6,7047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,7,22,4,203,15599732
135000000,39.604363,361832400,128.0,6.0,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1999,11,8,0,312,9631172
150000000,36.973031,212011111,138.0,6.9,790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2003,11,14,4,318,11456450
130000000,17.7735,150406466,100.0,5.8,373,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2011,11,17,3,321,15599732
140000000,44.19092,183345589,120.0,6.0,1000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,6,1,2,153,18804913
135000000,100.635882,532950503,156.0,7.3,6396,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2015,12,25,4,359,18295019
135000000,44.765377,282570682,96.0,6.1,1074,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,7,11,3,192,16880683
135000000,29.91353,245724603,107.0,6.6,2051,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,3,2,2,61,15599732
70000000,45.381501,442824138,115.0,7.3,2888,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2007,8,3,4,215,14474228
130000000,84.68964799999998,631744560,90.0,6.9,3145,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,6,4,2,156,14769862
130000000,120.09361,519311965,117.0,7.0,5880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,14,1,195,18295019
130000000,76.310119,847423452,146.0,7.4,6495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,11,15,4,319,16880683
135000000,63.473086,368871007,94.0,6.8,1519,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,3,18,2,77,18295019
110000000,48.829437,293329073,100.0,6.2,2093,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,7,21,2,202,15048971
125000000,46.115758,362637473,139.0,5.6,2350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,3,20,3,79,17608138
130000000,89.938296,371940071,107.0,6.7,2061,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2011,10,25,1,298,15599732
130000000,68.757242,321887208,95.0,6.7,1918,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,10,28,3,301,15048971
125000000,109.984351,976475550,152.0,7.5,7006,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2001,11,16,4,320,10581929
130000000,39.448066,61648500,96.0,5.4,1260,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,7,18,3,199,16880683
140000000,271.972889,655011224,143.0,7.5,6985,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2003,7,9,2,190,11456450
125000000,206.227151,752100229,123.0,6.6,5584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,18,1,322,17608138
125000000,45.313197,767820459,149.0,6.5,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2006,5,17,2,137,13815583
103000000,42.40024,500188435,102.0,6.3,978,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3,19,2,78,17608138
125000000,7.255717999999999,626137675,130.0,7.1,2438,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,4,20,2,110,15599732
125000000,81.49962099999998,334615000,129.0,7.0,3886,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2011,11,22,1,326,15599732
125000000,47.686442,232713139,106.0,5.6,2233,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2010,4,1,3,91,15048971
130000000,90.33681,276572938,120.0,6.0,2651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2012,8,8,2,221,16253970
123000000,45.419668,345141403,104.0,6.2,1386,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2000,11,17,4,322,10250952
125000000,41.380094,544272402,124.0,6.2,2392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2004,5,26,2,147,12217196
125000000,54.931334,546388105,123.0,5.9,1928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2000,5,24,2,145,10250952
120000000,51.328145,609016565,127.0,7.2,5797,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2012,11,20,1,325,16253970
110000000,46.834704,228738393,114.0,5.2,1712,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2007,2,16,4,47,14474228
120000000,62.641286,415484914,123.0,5.9,2341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2016,7,27,2,209,18804913
130000000,68.889395,403170142,124.0,6.3,5080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2012,5,30,2,151,16253970
120000000,66.757869,242688965,102.0,5.7,2342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2014,1,30,3,30,17608138
120000000,17.060695000000006,93945766,135.0,5.7,354,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,2008,5,9,4,130,14769862
120000000,11.137655,48668907,121.0,4.9,223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,12,17,4,351,15048971
117000000,44.906918,261930431,109.0,5.9,1547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,6,15,1,166,15048971
120000000,67.698004,286168572,124.0,6.4,4800,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2013,4,10,2,100,16880683
113000000,44.108427,850000000,140.0,7.1,4116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,5,17,1,137,13039197
120000000,43.987061,649398328,142.0,6.4,3992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,5,15,2,135,10929108
115000000,106.815545,562816256,92.0,7.5,5996,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2001,11,1,3,305,10581929
120000000,15.953444,415440673,126.0,6.3,4053,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2013,7,23,1,204,16880683
115000000,54.035265,924317558,136.0,6.3,4432,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,5,19,2,139,9631172
135000000,64.18332099999999,585178928,98.0,6.8,2399,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,3,20,2,79,16880683
115000000,60.467984,164602163,114.0,6.0,1523,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,4,6,2,97,18804913
125000000,143.350376,477200000,101.0,5.8,2636,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,8,7,3,219,17608138
105000000,110.153618,716392705,91.0,7.3,5751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2013,9,27,4,270,16880683
135000000,39.873791,245623848,112.0,5.8,963,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2016,6,1,2,153,18804913
120000000,38.126095,167977596,100.0,4.4,2278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,8,5,2,217,18295019
110000000,100.412364,470490832,114.0,6.0,2968,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,2015,5,27,2,147,18295019
110000000,42.887121,333011068,119.0,6.0,925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1997,12,11,3,345,8577552
110000000,76.840712,362744280,125.0,6.4,2124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2004,12,9,3,344,12217196
110000000,103.718387,295238201,119.0,6.2,3829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,3,18,2,77,18295019
120000000,31.70360800000001,227817248,119.0,5.5,1251,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,12,2,12,15599732
110000000,71.51059599999998,337580051,102.0,6.1,2397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2014,3,5,2,64,17608138
110000000,36.65422,563749323,103.0,5.5,1179,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,7,29,4,210,15599732
110000000,19.625972,103951461,76.0,5.7,389,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2004,4,2,4,93,12217196
110000000,86.105615,179246868,121.0,5.9,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,3,9,2,69,18804913
110000000,37.19504600000001,299268508,127.0,6.6,2692,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,9,28,2,271,15599732
105000000,32.473628000000005,347434178,105.0,5.5,695,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,7,30,1,211,16880683
110000000,45.94834,125537191,114.0,6.6,2303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,10,23,2,296,16880683
93000000,138.049577,871368364,178.0,8.0,8705,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,12,18,1,352,10581929
130000000,44.490453,211643158,144.0,6.6,1157,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2005,5,3,1,123,13039197
105000000,62.479574,267045765,97.0,6.7,1247,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2009,12,8,1,342,14478067
108000000,167.93287,630161890,141.0,7.6,7268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,9,30,2,273,18295019
126000000,37.68056,162949164,136.0,6.5,1770,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2005,7,20,2,201,13039197
150000000,88.935165,599045960,144.0,7.3,3855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2006,11,14,1,318,13815583
80000000,33.691694,214104620,140.0,6.5,1344,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2009,7,1,2,182,14478067
100000000,42.361215,266465037,157.0,7.4,1502,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2007,11,2,4,306,14474228
100000000,40.597856,150166126,106.0,6.2,954,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2009,6,11,3,162,14478067
100000000,32.389353,310650585,98.0,5.4,1060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2010,12,21,1,355,15048971
100000000,24.399642,170432927,107.0,6.1,1383,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,8,6,4,218,15048971
100000000,24.507987,242295562,115.0,5.6,543,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1996,6,21,4,173,8073122
100000000,82.121691,425368238,165.0,7.8,10099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,12,25,1,360,16253970
100000000,53.73289200000001,312573423,103.0,6.1,2896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,8,8,2,221,16253970
100000000,30.863434,249288105,104.0,4.9,967,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2006,12,14,3,348,13815583
100000000,31.58621500000001,100086793,101.0,6.4,572,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2009,10,16,4,289,14478067
100000000,41.426678,278731369,103.0,6.0,1699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2010,12,8,2,342,15048971
100000000,20.652943,211989043,121.0,5.5,482,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,11,24,2,328,9631172
100000000,95.007934,392000694,180.0,7.9,6571,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,12,25,2,359,16880683
102000000,73.872343,130482868,172.0,6.6,2977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2012,10,26,4,300,16253970
